21523
11593;0;33180
11593;1;33262
11593;2;33342
11593;3;33416
11593;4;33489
11593;5;33566
11593;6;33647
11593;7;33735
11593;8;33820
11593;9;33911
11593;10;34006
11593;11;34105
11593;12;34201
11593;13;34289
11593;14;34367
11593;15;34454
11593;16;34534
11593;17;34608
11593;18;34682
11593;19;34762
11630;0;33660
11630;1;33742
11630;2;33822
11630;3;33895
11630;4;33968
11630;5;34044
11630;6;34124
11630;7;34211
11630;8;34295
11630;9;34384
11630;10;34477
11630;11;34574
11630;12;34668
11630;13;34754
11630;14;34831
11630;15;34917
11630;16;34996
11630;17;35069
11630;18;35142
11630;19;35221
11667;0;34140
11667;1;34221
11667;2;34300
11667;3;34373
11667;4;34445
11667;5;34520
11667;6;34599
11667;7;34685
11667;8;34767
11667;9;34854
11667;10;34945
11667;11;35039
11667;12;35131
11667;13;35216
11667;14;35292
11667;15;35377
11667;16;35455
11667;17;35527
11667;18;35599
11667;19;35677
11704;0;34620
11704;1;34700
11704;2;34778
11704;3;34850
11704;4;34921
11704;5;34995
11704;6;35073
11704;7;35157
11704;8;35238
11704;9;35323
11704;10;35411
11704;11;35503
11704;12;35593
11704;13;35676
11704;14;35751
11704;15;35834
11704;16;35910
11704;17;35981
11704;18;36051
11704;19;36128
11741;0;35100
11741;1;35179
11741;2;35256
11741;3;35326
11741;4;35396
11741;5;35469
11741;6;35546
11741;7;35629
11741;8;35708
11741;9;35791
11741;10;35876
11741;11;35965
11741;12;36052
11741;13;36133
11741;14;36206
11741;15;36288
11741;16;36363
11741;17;36433
11741;18;36502
11741;19;36578
11778;0;35580
11778;1;35658
11778;2;35734
11778;3;35803
11778;4;35872
11778;5;35943
11778;6;36018
11778;7;36099
11778;8;36176
11778;9;36256
11778;10;36338
11778;11;36424
11778;12;36509
11778;13;36588
11778;14;36659
11778;15;36739
11778;16;36813
11778;17;36881
11778;18;36949
11778;19;37023
11815;0;36060
11815;1;36137
11815;2;36212
11815;3;36280
11815;4;36347
11815;5;36417
11815;6;36491
11815;7;36570
11815;8;36645
11815;9;36723
11815;10;36803
11815;11;36886
11815;12;36968
11815;13;37045
11815;14;37115
11815;15;37194
11815;16;37266
11815;17;37333
11815;18;37400
11815;19;37473
11852;0;36780
11852;1;36855
11852;2;36928
11852;3;36994
11852;4;37059
11852;5;37127
11852;6;37198
11852;7;37275
11852;8;37347
11852;9;37421
11852;10;37497
11852;11;37576
11852;12;37655
11852;13;37730
11852;14;37798
11852;15;37875
11852;16;37945
11852;17;38010
11852;18;38075
11852;19;38146
11889;0;37500
11889;1;37573
11889;2;37644
11889;3;37708
11889;4;37771
11889;5;37837
11889;6;37906
11889;7;37980
11889;8;38049
11889;9;38120
11889;10;38193
11889;11;38269
11889;12;38345
11889;13;38417
11889;14;38483
11889;15;38558
11889;16;38627
11889;17;38691
11889;18;38754
11889;19;38824
11926;0;38220
11926;1;38291
11926;2;38360
11926;3;38422
11926;4;38483
11926;5;38547
11926;6;38614
11926;7;38686
11926;8;38753
11926;9;38822
11926;10;38892
11926;11;38965
11926;12;39039
11926;13;39109
11926;14;39173
11926;15;39246
11926;16;39313
11926;17;39375
11926;18;39437
11926;19;39506
11963;0;38940
11963;1;39009
11963;2;39076
11963;3;39137
11963;4;39197
11963;5;39260
11963;6;39326
11963;7;39396
11963;8;39461
11963;9;39528
11963;10;39596
11963;11;39667
11963;12;39739
11963;13;39808
11963;14;39871
11963;15;39943
11963;16;40009
11963;17;40070
11963;18;40131
11963;19;40199
12000;0;39660
12000;1;39728
12000;2;39794
12000;3;39853
12000;4;39912
12000;5;39974
12000;6;40039
12000;7;40108
12000;8;40172
12000;9;40237
12000;10;40303
12000;11;40372
12000;12;40442
12000;13;40509
12000;14;40571
12000;15;40642
12000;16;40707
12000;17;40767
12000;18;40827
12000;19;40894
12037;0;40500
12037;1;40567
12037;2;40632
12037;3;40690
12037;4;40748
12037;5;40809
12037;6;40873
12037;7;40941
12037;8;41004
12037;9;41068
12037;10;41133
12037;11;41201
12037;12;41270
12037;13;41336
12037;14;41397
12037;15;41467
12037;16;41532
12037;17;41592
12037;18;41652
12037;19;41718
12074;0;41340
12074;1;41406
12074;2;41470
12074;3;41528
12074;4;41585
12074;5;41645
12074;6;41708
12074;7;41775
12074;8;41837
12074;9;41900
12074;10;41964
12074;11;42031
12074;12;42099
12074;13;42165
12074;14;42225
12074;15;42295
12074;16;42359
12074;17;42418
12074;18;42477
12074;19;42543
12111;0;42180
12111;1;42246
12111;2;42310
12111;3;42367
12111;4;42424
12111;5;42483
12111;6;42545
12111;7;42611
12111;8;42672
12111;9;42735
12111;10;42798
12111;11;42864
12111;12;42931
12111;13;42996
12111;14;43056
12111;15;43125
12111;16;43189
12111;17;43248
12111;18;43307
12111;19;43372
12148;0;43020
12148;1;43085
12148;2;43148
12148;3;43205
12148;4;43261
12148;5;43320
12148;6;43382
12148;7;43448
12148;8;43509
12148;9;43571
12148;10;43634
12148;11;43700
12148;12;43767
12148;13;43832
12148;14;43892
12148;15;43961
12148;16;44025
12148;17;44084
12148;18;44143
12148;19;44208
12185;0;43860
12185;1;43925
12185;2;43988
12185;3;44045
12185;4;44101
12185;5;44160
12185;6;44222
12185;7;44288
12185;8;44349
12185;9;44411
12185;10;44474
12185;11;44540
12185;12;44607
12185;13;44672
12185;14;44731
12185;15;44800
12185;16;44863
12185;17;44922
12185;18;44980
12185;19;45045
12222;0;44580
12222;1;44645
12222;2;44708
12222;3;44764
12222;4;44820
12222;5;44879
12222;6;44941
12222;7;45007
12222;8;45068
12222;9;45130
12222;10;45193
12222;11;45258
12222;12;45325
12222;13;45390
12222;14;45449
12222;15;45518
12222;16;45581
12222;17;45640
12222;18;45698
12222;19;45763
12259;0;45300
12259;1;45365
12259;2;45428
12259;3;45484
12259;4;45540
12259;5;45599
12259;6;45661
12259;7;45727
12259;8;45787
12259;9;45849
12259;10;45912
12259;11;45977
12259;12;46044
12259;13;46109
12259;14;46168
12259;15;46237
12259;16;46300
12259;17;46359
12259;18;46417
12259;19;46482
12296;0;46020
12296;1;46085
12296;2;46148
12296;3;46204
12296;4;46260
12296;5;46319
12296;6;46381
12296;7;46447
12296;8;46507
12296;9;46569
12296;10;46632
12296;11;46697
12296;12;46764
12296;13;46829
12296;14;46888
12296;15;46957
12296;16;47020
12296;17;47078
12296;18;47136
12296;19;47201
12333;0;46740
12333;1;46805
12333;2;46868
12333;3;46924
12333;4;46980
12333;5;47039
12333;6;47101
12333;7;47167
12333;8;47227
12333;9;47289
12333;10;47351
12333;11;47416
12333;12;47483
12333;13;47548
12333;14;47607
12333;15;47676
12333;16;47739
12333;17;47797
12333;18;47855
12333;19;47920
12370;0;47460
12370;1;47525
12370;2;47588
12370;3;47644
12370;4;47700
12370;5;47759
12370;6;47821
12370;7;47887
12370;8;47947
12370;9;48009
12370;10;48071
12370;11;48136
12370;12;48203
12370;13;48267
12370;14;48326
12370;15;48395
12370;16;48458
12370;17;48516
12370;18;48574
12370;19;48639
12407;0;48180
12407;1;48245
12407;2;48308
12407;3;48364
12407;4;48420
12407;5;48478
12407;6;48539
12407;7;48605
12407;8;48665
12407;9;48727
12407;10;48789
12407;11;48854
12407;12;48921
12407;13;48985
12407;14;49044
12407;15;49113
12407;16;49176
12407;17;49234
12407;18;49292
12407;19;49357
12444;0;48900
12444;1;48965
12444;2;49028
12444;3;49084
12444;4;49140
12444;5;49198
12444;6;49259
12444;7;49325
12444;8;49385
12444;9;49447
12444;10;49509
12444;11;49574
12444;12;49641
12444;13;49705
12444;14;49764
12444;15;49833
12444;16;49896
12444;17;49954
12444;18;50012
12444;19;50077
12481;0;49620
12481;1;49685
12481;2;49748
12481;3;49804
12481;4;49860
12481;5;49918
12481;6;49979
12481;7;50045
12481;8;50105
12481;9;50167
12481;10;50229
12481;11;50294
12481;12;50361
12481;13;50425
12481;14;50484
12481;15;50552
12481;16;50615
12481;17;50673
12481;18;50731
12481;19;50796
12518;0;50340
12518;1;50405
12518;2;50468
12518;3;50524
12518;4;50580
12518;5;50638
12518;6;50699
12518;7;50764
12518;8;50824
12518;9;50886
12518;10;50948
12518;11;51013
12518;12;51080
12518;13;51144
12518;14;51203
12518;15;51271
12518;16;51334
12518;17;51392
12518;18;51450
12518;19;51515
12555;0;51060
12555;1;51125
12555;2;51188
12555;3;51244
12555;4;51300
12555;5;51358
12555;6;51419
12555;7;51484
12555;8;51544
12555;9;51606
12555;10;51668
12555;11;51733
12555;12;51800
12555;13;51864
12555;14;51923
12555;15;51991
12555;16;52054
12555;17;52112
12555;18;52170
12555;19;52235
12592;0;51900
12592;1;51965
12592;2;52028
12592;3;52084
12592;4;52140
12592;5;52198
12592;6;52259
12592;7;52324
12592;8;52384
12592;9;52446
12592;10;52508
12592;11;52573
12592;12;52640
12592;13;52704
12592;14;52763
12592;15;52831
12592;16;52894
12592;17;52952
12592;18;53010
12592;19;53075
12629;0;52740
12629;1;52805
12629;2;52868
12629;3;52924
12629;4;52980
12629;5;53038
12629;6;53099
12629;7;53164
12629;8;53224
12629;9;53286
12629;10;53348
12629;11;53413
12629;12;53480
12629;13;53544
12629;14;53603
12629;15;53671
12629;16;53734
12629;17;53792
12629;18;53850
12629;19;53915
12666;0;53580
12666;1;53645
12666;2;53708
12666;3;53764
12666;4;53820
12666;5;53878
12666;6;53939
12666;7;54004
12666;8;54064
12666;9;54126
12666;10;54188
12666;11;54253
12666;12;54320
12666;13;54384
12666;14;54443
12666;15;54511
12666;16;54574
12666;17;54632
12666;18;54690
12666;19;54755
12703;0;54420
12703;1;54485
12703;2;54548
12703;3;54604
12703;4;54660
12703;5;54718
12703;6;54779
12703;7;54844
12703;8;54904
12703;9;54966
12703;10;55028
12703;11;55093
12703;12;55160
12703;13;55224
12703;14;55283
12703;15;55351
12703;16;55414
12703;17;55472
12703;18;55530
12703;19;55595
12740;0;55260
12740;1;55325
12740;2;55388
12740;3;55444
12740;4;55500
12740;5;55558
12740;6;55619
12740;7;55684
12740;8;55744
12740;9;55806
12740;10;55868
12740;11;55933
12740;12;56000
12740;13;56064
12740;14;56123
12740;15;56191
12740;16;56254
12740;17;56312
12740;18;56370
12740;19;56435
12777;0;56100
12777;1;56165
12777;2;56228
12777;3;56284
12777;4;56340
12777;5;56398
12777;6;56459
12777;7;56525
12777;8;56585
12777;9;56647
12777;10;56710
12777;11;56776
12777;12;56843
12777;13;56908
12777;14;56967
12777;15;57036
12777;16;57099
12777;17;57157
12777;18;57215
12777;19;57280
12814;0;56940
12814;1;57005
12814;2;57068
12814;3;57124
12814;4;57180
12814;5;57238
12814;6;57299
12814;7;57365
12814;8;57426
12814;9;57488
12814;10;57551
12814;11;57617
12814;12;57684
12814;13;57749
12814;14;57808
12814;15;57877
12814;16;57940
12814;17;57998
12814;18;58056
12814;19;58121
12851;0;57780
12851;1;57845
12851;2;57908
12851;3;57964
12851;4;58020
12851;5;58078
12851;6;58140
12851;7;58206
12851;8;58267
12851;9;58330
12851;10;58394
12851;11;58461
12851;12;58529
12851;13;58594
12851;14;58653
12851;15;58722
12851;16;58785
12851;17;58843
12851;18;58901
12851;19;58966
12888;0;58620
12888;1;58685
12888;2;58748
12888;3;58804
12888;4;58860
12888;5;58918
12888;6;58980
12888;7;59046
12888;8;59107
12888;9;59170
12888;10;59234
12888;11;59302
12888;12;59371
12888;13;59437
12888;14;59497
12888;15;59566
12888;16;59629
12888;17;59687
12888;18;59745
12888;19;59810
12925;0;59460
12925;1;59525
12925;2;59588
12925;3;59644
12925;4;59700
12925;5;59759
12925;6;59821
12925;7;59888
12925;8;59950
12925;9;60014
12925;10;60080
12925;11;60150
12925;12;60219
12925;13;60285
12925;14;60345
12925;15;60414
12925;16;60477
12925;17;60535
12925;18;60593
12925;19;60658
12962;0;60300
12962;1;60365
12962;2;60428
12962;3;60484
12962;4;60540
12962;5;60599
12962;6;60661
12962;7;60728
12962;8;60791
12962;9;60857
12962;10;60925
12962;11;60996
12962;12;61068
12962;13;61136
12962;14;61197
12962;15;61267
12962;16;61330
12962;17;61388
12962;18;61446
12962;19;61511
12999;0;61140
12999;1;61205
12999;2;61268
12999;3;61324
12999;4;61380
12999;5;61439
12999;6;61502
12999;7;61570
12999;8;61634
12999;9;61702
12999;10;61773
12999;11;61848
12999;12;61923
12999;13;61992
12999;14;62053
12999;15;62123
12999;16;62187
12999;17;62245
12999;18;62303
12999;19;62368
13036;0;61980
13036;1;62045
13036;2;62108
13036;3;62164
13036;4;62220
13036;5;62279
13036;6;62342
13036;7;62411
13036;8;62477
13036;9;62548
13036;10;62622
13036;11;62701
13036;12;62779
13036;13;62850
13036;14;62912
13036;15;62983
13036;16;63047
13036;17;63105
13036;18;63163
13036;19;63228
13073;0;62700
13073;1;62765
13073;2;62828
13073;3;62884
13073;4;62940
13073;5;62999
13073;6;63062
13073;7;63133
13073;8;63201
13073;9;63275
13073;10;63353
13073;11;63437
13073;12;63518
13073;13;63590
13073;14;63653
13073;15;63724
13073;16;63788
13073;17;63847
13073;18;63905
13073;19;63970
13110;0;63420
13110;1;63485
13110;2;63548
13110;3;63604
13110;4;63660
13110;5;63719
13110;6;63783
13110;7;63855
13110;8;63924
13110;9;64001
13110;10;64084
13110;11;64173
13110;12;64258
13110;13;64332
13110;14;64395
13110;15;64467
13110;16;64531
13110;17;64590
13110;18;64648
13110;19;64713
13147;0;64140
13147;1;64205
13147;2;64268
13147;3;64324
13147;4;64380
13147;5;64439
13147;6;64503
13147;7;64575
13147;8;64646
13147;9;64726
13147;10;64813
13147;11;64907
13147;12;64994
13147;13;65069
13147;14;65133
13147;15;65205
13147;16;65269
13147;17;65328
13147;18;65386
13147;19;65451
13184;0;64860
13184;1;64925
13184;2;64988
13184;3;65044
13184;4;65100
13184;5;65159
13184;6;65223
13184;7;65296
13184;8;65368
13184;9;65450
13184;10;65541
13184;11;65638
13184;12;65727
13184;13;65802
13184;14;65866
13184;15;65938
13184;16;66002
13184;17;66061
13184;18;66119
13184;19;66184
13221;0;65340
13221;1;65405
13221;2;65468
13221;3;65524
13221;4;65580
13221;5;65639
13221;6;65703
13221;7;65776
13221;8;65848
13221;9;65930
13221;10;66021
13221;11;66118
13221;12;66207
13221;13;66282
13221;14;66346
13221;15;66418
13221;16;66482
13221;17;66541
13221;18;66599
13221;19;66664
13258;0;65820
13258;1;65885
13258;2;65948
13258;3;66004
13258;4;66060
13258;5;66119
13258;6;66183
13258;7;66256
13258;8;66328
13258;9;66410
13258;10;66501
13258;11;66598
13258;12;66687
13258;13;66762
13258;14;66826
13258;15;66898
13258;16;66962
13258;17;67021
13258;18;67079
13258;19;67144
13295;0;66300
13295;1;66365
13295;2;66428
13295;3;66484
13295;4;66540
13295;5;66599
13295;6;66663
13295;7;66736
13295;8;66808
13295;9;66889
13295;10;66978
13295;11;67073
13295;12;67160
13295;13;67235
13295;14;67298
13295;15;67370
13295;16;67434
13295;17;67493
13295;18;67551
13295;19;67616
13332;0;66780
13332;1;66845
13332;2;66908
13332;3;66964
13332;4;67020
13332;5;67079
13332;6;67143
13332;7;67216
13332;8;67287
13332;9;67367
13332;10;67454
13332;11;67546
13332;12;67632
13332;13;67706
13332;14;67769
13332;15;67841
13332;16;67905
13332;17;67964
13332;18;68022
13332;19;68087
13369;0;67260
13369;1;67325
13369;2;67388
13369;3;67444
13369;4;67500
13369;5;67559
13369;6;67623
13369;7;67695
13369;8;67765
13369;9;67843
13369;10;67927
13369;11;68016
13369;12;68100
13369;13;68173
13369;14;68236
13369;15;68307
13369;16;68371
13369;17;68430
13369;18;68488
13369;19;68553
13406;0;67740
13406;1;67805
13406;2;67868
13406;3;67924
13406;4;67980
13406;5;68039
13406;6;68103
13406;7;68175
13406;8;68244
13406;9;68320
13406;10;68401
13406;11;68486
13406;12;68568
13406;13;68640
13406;14;68702
13406;15;68773
13406;16;68837
13406;17;68895
13406;18;68953
13406;19;69018
13443;0;68220
13443;1;68285
13443;2;68348
13443;3;68404
13443;4;68460
13443;5;68519
13443;6;68583
13443;7;68654
13443;8;68722
13443;9;68796
13443;10;68874
13443;11;68956
13443;12;69035
13443;13;69106
13443;14;69168
13443;15;69239
13443;16;69303
13443;17;69361
13443;18;69419
13443;19;69484
13480;0;68700
13480;1;68765
13480;2;68828
13480;3;68884
13480;4;68940
13480;5;68999
13480;6;69062
13480;7;69132
13480;8;69199
13480;9;69271
13480;10;69346
13480;11;69425
13480;12;69502
13480;13;69572
13480;14;69634
13480;15;69704
13480;16;69768
13480;17;69826
13480;18;69884
13480;19;69949
13517;0;69300
13517;1;69365
13517;2;69428
13517;3;69484
13517;4;69540
13517;5;69599
13517;6;69662
13517;7;69731
13517;8;69797
13517;9;69867
13517;10;69939
13517;11;70015
13517;12;70090
13517;13;70159
13517;14;70220
13517;15;70290
13517;16;70354
13517;17;70412
13517;18;70470
13517;19;70535
13554;0;69900
13554;1;69965
13554;2;70028
13554;3;70084
13554;4;70140
13554;5;70199
13554;6;70262
13554;7;70331
13554;8;70395
13554;9;70463
13554;10;70533
13554;11;70606
13554;12;70679
13554;13;70747
13554;14;70808
13554;15;70878
13554;16;70941
13554;17;70999
13554;18;71057
13554;19;71122
13591;0;70500
13591;1;70565
13591;2;70628
13591;3;70684
13591;4;70740
13591;5;70799
13591;6;70861
13591;7;70929
13591;8;70992
13591;9;71058
13591;10;71126
13591;11;71197
13591;12;71268
13591;13;71335
13591;14;71395
13591;15;71464
13591;16;71527
13591;17;71585
13591;18;71643
13591;19;71708
13628;0;71100
13628;1;71165
13628;2;71228
13628;3;71284
13628;4;71340
13628;5;71399
13628;6;71461
13628;7;71528
13628;8;71591
13628;9;71656
13628;10;71722
13628;11;71792
13628;12;71862
13628;13;71928
13628;14;71988
13628;15;72057
13628;16;72120
13628;17;72178
13628;18;72236
13628;19;72301
13665;0;71700
13665;1;71765
13665;2;71828
13665;3;71884
13665;4;71940
13665;5;71999
13665;6;72061
13665;7;72128
13665;8;72190
13665;9;72254
13665;10;72319
13665;11;72387
13665;12;72456
13665;13;72522
13665;14;72582
13665;15;72651
13665;16;72714
13665;17;72772
13665;18;72830
13665;19;72895
13702;0;72300
13702;1;72365
13702;2;72428
13702;3;72484
13702;4;72540
13702;5;72598
13702;6;72660
13702;7;72726
13702;8;72787
13702;9;72850
13702;10;72914
13702;11;72981
13702;12;73049
13702;13;73114
13702;14;73174
13702;15;73243
13702;16;73306
13702;17;73364
13702;18;73422
13702;19;73487
13739;0;73260
13739;1;73325
13739;2;73388
13739;3;73444
13739;4;73500
13739;5;73558
13739;6;73620
13739;7;73686
13739;8;73747
13739;9;73810
13739;10;73873
13739;11;73939
13739;12;74006
13739;13;74071
13739;14;74130
13739;15;74199
13739;16;74262
13739;17;74320
13739;18;74378
13739;19;74443
13776;0;74220
13776;1;74285
13776;2;74348
13776;3;74404
13776;4;74460
13776;5;74518
13776;6;74579
13776;7;74645
13776;8;74705
13776;9;74767
13776;10;74830
13776;11;74896
13776;12;74963
13776;13;75028
13776;14;75087
13776;15;75156
13776;16;75219
13776;17;75277
13776;18;75335
13776;19;75400
13813;0;75180
13813;1;75245
13813;2;75308
13813;3;75364
13813;4;75419
13813;5;75477
13813;6;75538
13813;7;75604
13813;8;75664
13813;9;75726
13813;10;75789
13813;11;75854
13813;12;75921
13813;13;75985
13813;14;76044
13813;15;76112
13813;16;76175
13813;17;76233
13813;18;76291
13813;19;76356
13850;0;76140
13850;1;76205
13850;2;76268
13850;3;76324
13850;4;76379
13850;5;76437
13850;6;76498
13850;7;76563
13850;8;76623
13850;9;76685
13850;10;76747
13850;11;76812
13850;12;76879
13850;13;76943
13850;14;77002
13850;15;77070
13850;16;77133
13850;17;77191
13850;18;77249
13850;19;77314
13887;0;79020
13887;1;79085
13887;2;79148
13887;3;79204
13887;4;79259
13887;5;79317
13887;6;79378
13887;7;79443
13887;8;79503
13887;9;79565
13887;10;79627
13887;11;79692
13887;12;79758
13887;13;79822
13887;14;79881
13887;15;79949
13887;16;80012
13887;17;80070
13887;18;80128
13887;19;80193
13924;0;81900
13924;1;81965
13924;2;82028
13924;3;82084
13924;4;82139
13924;5;82197
13924;6;82258
13924;7;82323
13924;8;82383
13924;9;82445
13924;10;82507
13924;11;82572
13924;12;82638
13924;13;82702
13924;14;82761
13924;15;82829
13924;16;82892
13924;17;82950
13924;18;83008
13924;19;83073
13961;0;85500
13961;1;85565
13961;2;85628
13961;3;85684
13961;4;85739
13961;5;85797
13961;6;85858
13961;7;85923
13961;8;85983
13961;9;86045
13961;10;86107
13961;11;86172
13961;12;86238
13961;13;86302
13961;14;86361
13961;15;86429
13961;16;86492
13961;17;86550
13961;18;86608
13961;19;86673
13998;0;22860
13998;1;22934
13998;2;23006
13998;3;23071
13998;4;23136
13998;5;23203
13998;6;23273
13998;7;23347
13998;8;23416
13998;9;23487
13998;10;23558
13998;11;23632
13998;12;23708
13998;13;23781
13998;69;23861
13998;65;23938
13998;66;24001
13998;70;24090
13998;71;24162
14035;0;24540
14035;1;24613
14035;2;24684
14035;3;24749
14035;4;24813
14035;5;24880
14035;6;24950
14035;7;25024
14035;8;25093
14035;9;25164
14035;10;25236
14035;11;25311
14035;12;25387
14035;13;25460
14035;69;25540
14035;65;25616
14035;66;25679
14035;70;25767
14035;71;25839
14072;0;26040
14072;1;26113
14072;2;26185
14072;3;26250
14072;4;26314
14072;5;26381
14072;6;26452
14072;7;26527
14072;8;26597
14072;9;26669
14072;10;26743
14072;11;26820
14072;12;26898
14072;13;26973
14072;69;27054
14072;65;27132
14072;66;27196
14072;70;27286
14072;71;27359
14109;0;27360
14109;1;27435
14109;2;27508
14109;3;27574
14109;4;27640
14109;5;27709
14109;6;27781
14109;7;27859
14109;8;27932
14109;9;28008
14109;10;28085
14109;11;28166
14109;12;28248
14109;13;28326
14109;69;28410
14109;65;28490
14109;66;28556
14109;70;28648
14109;71;28723
14146;0;28680
14146;1;28757
14146;2;28832
14146;3;28900
14146;4;28968
14146;5;29039
14146;6;29114
14146;7;29195
14146;8;29272
14146;9;29353
14146;10;29436
14146;11;29523
14146;12;29610
14146;13;29692
14146;69;29780
14146;65;29863
14146;66;29932
14146;70;30027
14146;71;30105
14183;0;29820
14183;1;29899
14183;2;29976
14183;3;30047
14183;4;30118
14183;5;30192
14183;6;30270
14183;7;30354
14183;8;30435
14183;9;30521
14183;10;30610
14183;11;30704
14183;12;30797
14183;13;30883
14183;69;30974
14183;65;31059
14183;66;31130
14183;70;31227
14183;71;31307
14220;0;30780
14220;1;30861
14220;2;30940
14220;3;31013
14220;4;31085
14220;5;31161
14220;6;31241
14220;7;31328
14220;8;31413
14220;9;31501
14220;10;31595
14220;11;31694
14220;12;31791
14220;13;31880
14220;69;31972
14220;65;32059
14220;66;32131
14220;70;32229
14220;71;32310
14257;0;31740
14257;1;31822
14257;2;31902
14257;3;31976
14257;4;32049
14257;5;32126
14257;6;32207
14257;7;32295
14257;8;32381
14257;9;32473
14257;10;32569
14257;11;32670
14257;12;32768
14257;13;32858
14257;69;32951
14257;65;33038
14257;66;33110
14257;70;33208
14257;71;33289
14294;0;32700
14294;1;32783
14294;2;32864
14294;3;32938
14294;4;33012
14294;5;33089
14294;6;33170
14294;7;33259
14294;8;33345
14294;9;33437
14294;10;33533
14294;11;33634
14294;12;33732
14294;13;33821
14294;69;33913
14294;65;33999
14294;66;34070
14294;70;34167
14294;71;34247
14331;0;33420
14331;1;33502
14331;2;33582
14331;3;33656
14331;4;33729
14331;5;33805
14331;6;33886
14331;7;33974
14331;8;34058
14331;9;34148
14331;10;34242
14331;11;34340
14331;12;34435
14331;13;34522
14331;69;34613
14331;65;34698
14331;66;34768
14331;70;34863
14331;71;34941
14368;0;33900
14368;1;33982
14368;2;34062
14368;3;34135
14368;4;34207
14368;5;34283
14368;6;34363
14368;7;34450
14368;8;34533
14368;9;34621
14368;10;34713
14368;11;34809
14368;12;34902
14368;13;34988
14368;69;35077
14368;65;35161
14368;66;35230
14368;70;35324
14368;71;35401
14405;0;34380
14405;1;34461
14405;2;34540
14405;3;34612
14405;4;34684
14405;5;34759
14405;6;34838
14405;7;34923
14405;8;35005
14405;9;35091
14405;10;35180
14405;11;35273
14405;12;35364
14405;13;35448
14405;69;35536
14405;65;35618
14405;66;35686
14405;70;35779
14405;71;35855
14442;0;34860
14442;1;34940
14442;2;35018
14442;3;35089
14442;4;35159
14442;5;35232
14442;6;35309
14442;7;35393
14442;8;35473
14442;9;35557
14442;10;35644
14442;11;35734
14442;12;35823
14442;13;35905
14442;69;35991
14442;65;36072
14442;66;36138
14442;70;36230
14442;71;36305
14479;0;35340
14479;1;35419
14479;2;35496
14479;3;35566
14479;4;35635
14479;5;35707
14479;6;35783
14479;7;35865
14479;8;35943
14479;9;36025
14479;10;36109
14479;11;36196
14479;12;36282
14479;13;36362
14479;69;36447
14479;65;36527
14479;66;36592
14479;70;36682
14479;71;36755
14516;0;35820
14516;1;35897
14516;2;35972
